danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,artist_genre
0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,audio_features,6QewNVIDKdSl8Y3ycuHIei,spotify:track:6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/audio-analysis/6QewNVIDKdSl8Y3ycuHIei,292581,4,Even Flow,Pearl Jam,alternative metal
0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,audio_features,11LmqTE2naFULdEP94AUBa,spotify:track:11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/audio-analysis/11LmqTE2naFULdEP94AUBa,281160,4,Heart-Shaped Box,Nirvana,grunge
0.504,0.354,4,-11.3,1,0.0339,0.29,4.71e-06,0.157,0.292,140.87,audio_features,3bE5slaVEfaDreqARl6k4M,spotify:track:3bE5slaVEfaDreqARl6k4M,https://api.spotify.com/v1/tracks/3bE5slaVEfaDreqARl6k4M,https://api.spotify.com/v1/audio-analysis/3bE5slaVEfaDreqARl6k4M,303587,4,Yellow Ledbetter,Pearl Jam,alternative metal
0.574,0.739,4,-5.745,0,0.0271,0.00152,0.000328,0.141,0.514,101.069,audio_features,1wlKw9NAWVWpx7OIAyg9EA,spotify:track:1wlKw9NAWVWpx7OIAyg9EA,https://api.spotify.com/v1/tracks/1wlKw9NAWVWpx7OIAyg9EA,https://api.spotify.com/v1/audio-analysis/1wlKw9NAWVWpx7OIAyg9EA,283027,3,Fell On Black Days,Soundgarden,alternative metal
0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136,audio_features,2JuasWPUodaUxf5nwNpciQ,spotify:track:2JuasWPUodaUxf5nwNpciQ,https://api.spotify.com/v1/tracks/2JuasWPUodaUxf5nwNpciQ,https://api.spotify.com/v1/audio-analysis/2JuasWPUodaUxf5nwNpciQ,259200,3,Nutshell,Alice In Chains,alternative metal
0.285,0.846,2,-6.472,1,0.0438,0.0404,0.0,0.182,0.287,108.808,audio_features,62nQ8UZVqR2RMvkJHkcO2o,spotify:track:62nQ8UZVqR2RMvkJHkcO2o,https://api.spotify.com/v1/tracks/62nQ8UZVqR2RMvkJHkcO2o,https://api.spotify.com/v1/audio-analysis/62nQ8UZVqR2RMvkJHkcO2o,318227,4,Jeremy,Pearl Jam,alternative metal
0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,audio_features,4P5KoWXOxwuobLmHXLMobV,spotify:track:4P5KoWXOxwuobLmHXLMobV,https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV,https://api.spotify.com/v1/audio-analysis/4P5KoWXOxwuobLmHXLMobV,218920,4,Come As You Are,Nirvana,grunge
0.552,0.645,7,-6.595,1,0.0268,0.00187,1.38e-06,0.0424,0.588,89.518,audio_features,3mhOmh4tRKsMfnRmgZfeBm,spotify:track:3mhOmh4tRKsMfnRmgZfeBm,https://api.spotify.com/v1/tracks/3mhOmh4tRKsMfnRmgZfeBm,https://api.spotify.com/v1/audio-analysis/3mhOmh4tRKsMfnRmgZfeBm,299733,4,Far Behind,Candlebox,alternative metal
0.437,0.337,5,-11.439,1,0.0326,0.0371,0.000946,0.0981,0.0784,114.239,audio_features,7wpYSigAhQeZp3cdsMQ3Af,spotify:track:7wpYSigAhQeZp3cdsMQ3Af,https://api.spotify.com/v1/tracks/7wpYSigAhQeZp3cdsMQ3Af,https://api.spotify.com/v1/audio-analysis/7wpYSigAhQeZp3cdsMQ3Af,266493,4,Glycerine,Bush,alternative metal
0.271,0.551,3,-8.46,1,0.0272,0.0307,0.000581,0.118,0.2,143.899,audio_features,0wvIGFIgbyz4JNwQhZgTv2,spotify:track:0wvIGFIgbyz4JNwQhZgTv2,https://api.spotify.com/v1/tracks/0wvIGFIgbyz4JNwQhZgTv2,https://api.spotify.com/v1/audio-analysis/0wvIGFIgbyz4JNwQhZgTv2,374333,3,Rooster (2022 Remaster),Alice In Chains,alternative metal
0.0706,0.764,9,-6.428,0,0.084,3.97e-06,0.00764,0.425,0.167,179.188,audio_features,0RuJnz7nws5aT7tQnd7J3D,spotify:track:0RuJnz7nws5aT7tQnd7J3D,https://api.spotify.com/v1/tracks/0RuJnz7nws5aT7tQnd7J3D,https://api.spotify.com/v1/audio-analysis/0RuJnz7nws5aT7tQnd7J3D,721214,4,Rot,Wrack,Unknown
0.324,0.969,6,-7.21,1,0.0825,6.62e-05,0.0492,0.274,0.0386,139.96,audio_features,4ykv1QLd4j9g91wbbyKyjm,spotify:track:4ykv1QLd4j9g91wbbyKyjm,https://api.spotify.com/v1/tracks/4ykv1QLd4j9g91wbbyKyjm,https://api.spotify.com/v1/audio-analysis/4ykv1QLd4j9g91wbbyKyjm,251193,4,Screams,Tides of Chaos,Unknown
0.267,1.0,4,-4.92,0,0.135,0.016,0.447,0.45,0.0215,138.616,audio_features,2JIRtFAIUkd86PQD12Hm7r,spotify:track:2JIRtFAIUkd86PQD12Hm7r,https://api.spotify.com/v1/tracks/2JIRtFAIUkd86PQD12Hm7r,https://api.spotify.com/v1/audio-analysis/2JIRtFAIUkd86PQD12Hm7r,369760,4,Transilvanian Hunger - Studio,Darkthrone,black 'n' roll
0.0964,0.425,4,-7.66,0,0.0379,0.00464,0.797,0.0909,0.0335,89.948,audio_features,1gBs9NoihwqeHOLBZSR2cO,spotify:track:1gBs9NoihwqeHOLBZSR2cO,https://api.spotify.com/v1/tracks/1gBs9NoihwqeHOLBZSR2cO,https://api.spotify.com/v1/audio-analysis/1gBs9NoihwqeHOLBZSR2cO,441600,4,Treading on the Bones of Loneliness,Exitium Sui,Unknown
0.335,0.986,10,-2.973,1,0.14,5.1e-05,0.882,0.28,0.0397,112.001,audio_features,7nZhG4PqwAsrSWkOdi7pn4,spotify:track:7nZhG4PqwAsrSWkOdi7pn4,https://api.spotify.com/v1/tracks/7nZhG4PqwAsrSWkOdi7pn4,https://api.spotify.com/v1/audio-analysis/7nZhG4PqwAsrSWkOdi7pn4,278453,4,Into The Ashes,Abigail Williams,blackened deathcore
0.0874,0.0234,6,-19.092,0,0.0362,0.313,0.861,0.112,0.0379,87.321,audio_features,5Aicl3A67m19vy6YK9803a,spotify:track:5Aicl3A67m19vy6YK9803a,https://api.spotify.com/v1/tracks/5Aicl3A67m19vy6YK9803a,https://api.spotify.com/v1/audio-analysis/5Aicl3A67m19vy6YK9803a,129381,4,Enter the Valley of the Dead,Deadspace,australian black metal
0.296,0.861,9,-11.396,0,0.0524,8.39e-06,0.523,0.256,0.156,92.493,audio_features,6VOftJBtz6B3NMoeP3hexc,spotify:track:6VOftJBtz6B3NMoeP3hexc,https://api.spotify.com/v1/tracks/6VOftJBtz6B3NMoeP3hexc,https://api.spotify.com/v1/audio-analysis/6VOftJBtz6B3NMoeP3hexc,275999,4,Fulminating Fire,Nazghor,swedish black metal
0.316,0.858,2,-4.034,1,0.0613,2.43e-06,0.675,0.138,0.306,104.826,audio_features,0VZAhuEaRQbBUOpYJU9I0Y,spotify:track:0VZAhuEaRQbBUOpYJU9I0Y,https://api.spotify.com/v1/tracks/0VZAhuEaRQbBUOpYJU9I0Y,https://api.spotify.com/v1/audio-analysis/0VZAhuEaRQbBUOpYJU9I0Y,193773,5,Radix Malorum,Gorgoroth,black metal
0.168,0.838,1,-5.326,1,0.0792,0.000476,0.903,0.11,0.0527,123.711,audio_features,6b7471lNpbQGQDQ3xetPo8,spotify:track:6b7471lNpbQGQDQ3xetPo8,https://api.spotify.com/v1/tracks/6b7471lNpbQGQDQ3xetPo8,https://api.spotify.com/v1/audio-analysis/6b7471lNpbQGQDQ3xetPo8,534854,4,The Oracle Eyre,Exitium Sui,Unknown
0.254,0.729,9,-12.53,1,0.0597,7.43e-06,0.871,0.0764,0.121,149.649,audio_features,5abxjvxxrGet3Q4oWdQV56,spotify:track:5abxjvxxrGet3Q4oWdQV56,https://api.spotify.com/v1/tracks/5abxjvxxrGet3Q4oWdQV56,https://api.spotify.com/v1/audio-analysis/5abxjvxxrGet3Q4oWdQV56,240285,4,Moonlight Collision,Kâbus,Unknown
0.397,0.937,0,-7.221,0,0.0738,0.0011,0.372,0.358,0.0397,119.983,audio_features,14hJnyAq5fBozXPwXIql6o,spotify:track:14hJnyAq5fBozXPwXIql6o,https://api.spotify.com/v1/tracks/14hJnyAq5fBozXPwXIql6o,https://api.spotify.com/v1/audio-analysis/14hJnyAq5fBozXPwXIql6o,299929,4,Nebular Temple,Labyrinthus Stellarum,cosmic black metal
0.287,0.889,0,-8.684,0,0.0907,6.92e-06,0.00299,0.205,0.0715,109.809,audio_features,7i8Kk1YMPsAqOpUnTGcsZY,spotify:track:7i8Kk1YMPsAqOpUnTGcsZY,https://api.spotify.com/v1/tracks/7i8Kk1YMPsAqOpUnTGcsZY,https://api.spotify.com/v1/audio-analysis/7i8Kk1YMPsAqOpUnTGcsZY,247547,4,The Sighting Is a Portent of Doom,Carach Angren,black metal
0.303,0.969,8,-2.466,1,0.162,9.03e-05,0.844,0.417,0.163,109.384,audio_features,0bKs1y9PTFBddM9qj0JGvb,spotify:track:0bKs1y9PTFBddM9qj0JGvb,https://api.spotify.com/v1/tracks/0bKs1y9PTFBddM9qj0JGvb,https://api.spotify.com/v1/audio-analysis/0bKs1y9PTFBddM9qj0JGvb,186488,5,Puritania,Dimmu Borgir,black metal
0.184,0.755,9,-6.353,0,0.0911,8.15e-05,0.141,0.117,0.218,83.098,audio_features,6PtOv0X4SEJNN2EbYcHHF3,spotify:track:6PtOv0X4SEJNN2EbYcHHF3,https://api.spotify.com/v1/tracks/6PtOv0X4SEJNN2EbYcHHF3,https://api.spotify.com/v1/audio-analysis/6PtOv0X4SEJNN2EbYcHHF3,496653,4,Fluchtwald,Wrack,Unknown
0.328,0.478,9,-7.703,0,0.0468,0.306,0.885,0.0884,0.0386,122.916,audio_features,4d75m90ItZoG3VWeR1pZzi,spotify:track:4d75m90ItZoG3VWeR1pZzi,https://api.spotify.com/v1/tracks/4d75m90ItZoG3VWeR1pZzi,https://api.spotify.com/v1/audio-analysis/4d75m90ItZoG3VWeR1pZzi,324512,4,Hang,Lunedi,depressive black metal
0.444,0.879,3,-7.323,0,0.0629,0.00475,0.91,0.151,0.238,116.134,audio_features,54qkpOYNba05FS2GrxMTzB,spotify:track:54qkpOYNba05FS2GrxMTzB,https://api.spotify.com/v1/tracks/54qkpOYNba05FS2GrxMTzB,https://api.spotify.com/v1/audio-analysis/54qkpOYNba05FS2GrxMTzB,263922,4,Succumb,Lunedi,depressive black metal
0.12,0.753,1,-11.705,1,0.0585,3.72e-06,0.874,0.433,0.145,96.68,audio_features,0vkbca4tA8z5HYTsfMesvR,spotify:track:0vkbca4tA8z5HYTsfMesvR,https://api.spotify.com/v1/tracks/0vkbca4tA8z5HYTsfMesvR,https://api.spotify.com/v1/audio-analysis/0vkbca4tA8z5HYTsfMesvR,343500,3,Within His Wretched Tomb,Deadspace,australian black metal
0.112,0.977,9,-4.492,0,0.327,1.13e-05,0.675,0.407,0.0475,179.642,audio_features,4wvuLOJTbIeDnTgHZUTCxR,spotify:track:4wvuLOJTbIeDnTgHZUTCxR,https://api.spotify.com/v1/tracks/4wvuLOJTbIeDnTgHZUTCxR,https://api.spotify.com/v1/audio-analysis/4wvuLOJTbIeDnTgHZUTCxR,456399,3,Eternal Eclipse,Saturnian,sci-fi metal
0.182,0.924,9,-6.055,1,0.0975,1.06e-05,0.000167,0.382,0.0457,126.387,audio_features,6p3SqgwSCNDYQwMXu06v88,spotify:track:6p3SqgwSCNDYQwMXu06v88,https://api.spotify.com/v1/tracks/6p3SqgwSCNDYQwMXu06v88,https://api.spotify.com/v1/audio-analysis/6p3SqgwSCNDYQwMXu06v88,250000,4,Ruinen Zwei,Wrack,Unknown
0.163,0.81,2,-13.547,1,0.127,0.000122,0.693,0.937,0.089,110.354,audio_features,61tGuCNLm31i8pubNNHsvL,spotify:track:61tGuCNLm31i8pubNNHsvL,https://api.spotify.com/v1/tracks/61tGuCNLm31i8pubNNHsvL,https://api.spotify.com/v1/audio-analysis/61tGuCNLm31i8pubNNHsvL,419929,4,Seventh Secular Crusade,Nazghor,swedish black metal
0.355,0.918,2,-7.848,0,0.128,1.04e-05,0.192,0.125,0.0603,117.558,audio_features,2zGbRf9Mti4a7Vmq68r9QR,spotify:track:2zGbRf9Mti4a7Vmq68r9QR,https://api.spotify.com/v1/tracks/2zGbRf9Mti4a7Vmq68r9QR,https://api.spotify.com/v1/audio-analysis/2zGbRf9Mti4a7Vmq68r9QR,298240,4,I Will Rise,Tides of Chaos,Unknown
0.533,0.954,9,-6.632,1,0.0505,9.66e-06,0.398,0.051,0.398,129.758,audio_features,6IvxXL0dqXJlgIoIFfMqFA,spotify:track:6IvxXL0dqXJlgIoIFfMqFA,https://api.spotify.com/v1/tracks/6IvxXL0dqXJlgIoIFfMqFA,https://api.spotify.com/v1/audio-analysis/6IvxXL0dqXJlgIoIFfMqFA,216347,4,K.I.N.G,Satyricon,black 'n' roll
0.202,0.833,0,-8.561,1,0.045,0.000708,0.00109,0.363,0.158,180.099,audio_features,7BjkZUnaCSL1ZdazIpX3Ia,spotify:track:7BjkZUnaCSL1ZdazIpX3Ia,https://api.spotify.com/v1/tracks/7BjkZUnaCSL1ZdazIpX3Ia,https://api.spotify.com/v1/audio-analysis/7BjkZUnaCSL1ZdazIpX3Ia,484707,3,The Funerary Dirge of a Violinist,Carach Angren,black metal
0.306,0.984,9,-5.972,1,0.133,0.000317,0.0025,0.342,0.12,136.267,audio_features,7Mr5brW9hxarNwgbRvAbLU,spotify:track:7Mr5brW9hxarNwgbRvAbLU,https://api.spotify.com/v1/tracks/7Mr5brW9hxarNwgbRvAbLU,https://api.spotify.com/v1/audio-analysis/7Mr5brW9hxarNwgbRvAbLU,252667,4,Leper's grace,Watain,black metal
0.335,0.935,9,-5.938,1,0.109,1.94e-05,0.871,0.13,0.0716,129.959,audio_features,0sff4o2KhKcNy3fFATXJJ2,spotify:track:0sff4o2KhKcNy3fFATXJJ2,https://api.spotify.com/v1/tracks/0sff4o2KhKcNy3fFATXJJ2,https://api.spotify.com/v1/audio-analysis/0sff4o2KhKcNy3fFATXJJ2,160692,4,Burial Shroud Fetish,Stake Driver,occult black metal
0.383,0.771,2,-7.227,1,0.0415,6.99e-06,0.703,0.136,0.246,90.142,audio_features,7IikbYJuxnILUaytiJ6KXY,spotify:track:7IikbYJuxnILUaytiJ6KXY,https://api.spotify.com/v1/tracks/7IikbYJuxnILUaytiJ6KXY,https://api.spotify.com/v1/audio-analysis/7IikbYJuxnILUaytiJ6KXY,376907,4,Tyrants,Immortal,black metal
0.0933,0.973,6,-5.368,0,0.1,1.56e-05,0.911,0.323,0.0275,175.584,audio_features,07Ex5w4O1QMquK67Bw5s1x,spotify:track:07Ex5w4O1QMquK67Bw5s1x,https://api.spotify.com/v1/tracks/07Ex5w4O1QMquK67Bw5s1x,https://api.spotify.com/v1/audio-analysis/07Ex5w4O1QMquK67Bw5s1x,277987,4,Exercises in Futility III,Mgła,atmospheric black metal
0.283,0.921,0,-6.485,1,0.0853,0.000268,0.291,0.314,0.349,179.785,audio_features,0dx3h61Rq4Poi8ma087uxR,spotify:track:0dx3h61Rq4Poi8ma087uxR,https://api.spotify.com/v1/tracks/0dx3h61Rq4Poi8ma087uxR,https://api.spotify.com/v1/audio-analysis/0dx3h61Rq4Poi8ma087uxR,164301,4,All My Friends Are Dead,Carpathian Forest,black metal
0.189,0.972,9,-11.146,0,0.0952,1.32e-06,0.822,0.238,0.0371,159.968,audio_features,36C1zmnRqkYApLdshz8Xg1,spotify:track:36C1zmnRqkYApLdshz8Xg1,https://api.spotify.com/v1/tracks/36C1zmnRqkYApLdshz8Xg1,https://api.spotify.com/v1/audio-analysis/36C1zmnRqkYApLdshz8Xg1,283375,3,Tomb of the Fallen Star,Kâbus,Unknown
0.214,0.978,5,-4.692,0,0.152,1.63e-06,0.644,0.328,0.0619,148.828,audio_features,78yINYtdDTawhucFo3Y3bm,spotify:track:78yINYtdDTawhucFo3Y3bm,https://api.spotify.com/v1/tracks/78yINYtdDTawhucFo3Y3bm,https://api.spotify.com/v1/audio-analysis/78yINYtdDTawhucFo3Y3bm,213227,1,Prayer,Gorgoroth,black metal
0.187,0.859,4,-5.716,0,0.0939,1.73e-06,0.835,0.124,0.0414,180.1,audio_features,2qyeEVJtMwDQNhN4shlqzb,spotify:track:2qyeEVJtMwDQNhN4shlqzb,https://api.spotify.com/v1/tracks/2qyeEVJtMwDQNhN4shlqzb,https://api.spotify.com/v1/audio-analysis/2qyeEVJtMwDQNhN4shlqzb,270000,4,Into the Conflagration,Exitium Sui,Unknown
0.1,0.804,7,-4.669,1,0.0768,6.84e-06,0.916,0.384,0.0954,82.211,audio_features,6l3A2EWZSOA8LTMmzRCyD3,spotify:track:6l3A2EWZSOA8LTMmzRCyD3,https://api.spotify.com/v1/tracks/6l3A2EWZSOA8LTMmzRCyD3,https://api.spotify.com/v1/audio-analysis/6l3A2EWZSOA8LTMmzRCyD3,554573,4,Dream House,Deafheaven,atmospheric black metal
0.168,0.319,2,-3.6,0,0.0795,0.121,0.931,0.11,0.0646,120.309,audio_features,12yGeopVJmDHjqPGEDYnDv,spotify:track:12yGeopVJmDHjqPGEDYnDv,https://api.spotify.com/v1/tracks/12yGeopVJmDHjqPGEDYnDv,https://api.spotify.com/v1/audio-analysis/12yGeopVJmDHjqPGEDYnDv,428054,4,Sight,Nyrak,Unknown
0.171,0.993,3,-6.234,1,0.198,0.00144,0.0526,0.513,0.0344,120.202,audio_features,3elMj6aIhoW614nXy0BhMb,spotify:track:3elMj6aIhoW614nXy0BhMb,https://api.spotify.com/v1/tracks/3elMj6aIhoW614nXy0BhMb,https://api.spotify.com/v1/audio-analysis/3elMj6aIhoW614nXy0BhMb,135000,3,ANCIENT WRATH,PLAGUE,Unknown
0.219,0.908,7,-8.505,1,0.1,1.92e-06,0.933,0.319,0.208,121.476,audio_features,5wWRdIjndDOh1j4OXAPpdD,spotify:track:5wWRdIjndDOh1j4OXAPpdD,https://api.spotify.com/v1/tracks/5wWRdIjndDOh1j4OXAPpdD,https://api.spotify.com/v1/audio-analysis/5wWRdIjndDOh1j4OXAPpdD,212987,3,Deathcrush,Mayhem,black metal
0.161,0.63,5,-10.063,0,0.0605,0.915,0.981,0.128,0.0407,131.019,audio_features,3SHLTKqroh5MH2z0nI0gk7,spotify:track:3SHLTKqroh5MH2z0nI0gk7,https://api.spotify.com/v1/tracks/3SHLTKqroh5MH2z0nI0gk7,https://api.spotify.com/v1/audio-analysis/3SHLTKqroh5MH2z0nI0gk7,225496,4,Stellar Nursery,Labyrinthus Stellarum,cosmic black metal
0.16,0.54,2,-7.321,1,0.0675,8.65e-06,0.0077,0.608,0.224,129.969,audio_features,7akt979n4nIwwEdBzIUVnh,spotify:track:7akt979n4nIwwEdBzIUVnh,https://api.spotify.com/v1/tracks/7akt979n4nIwwEdBzIUVnh,https://api.spotify.com/v1/audio-analysis/7akt979n4nIwwEdBzIUVnh,1136326,4,Oktober,Wrack,Unknown
0.285,0.905,4,-11.987,0,0.058,1.99e-06,0.944,0.272,0.285,159.988,audio_features,5EzYUZ7dg42QW2Aar1eTIL,spotify:track:5EzYUZ7dg42QW2Aar1eTIL,https://api.spotify.com/v1/tracks/5EzYUZ7dg42QW2Aar1eTIL,https://api.spotify.com/v1/audio-analysis/5EzYUZ7dg42QW2Aar1eTIL,247211,4,Sons of Shadows,Nazghor,swedish black metal
0.135,0.964,7,-3.492,0,0.113,3.18e-05,0.0297,0.0731,0.0799,154.486,audio_features,1JEbu4sbfwNnjetAaaYGmU,spotify:track:1JEbu4sbfwNnjetAaaYGmU,https://api.spotify.com/v1/tracks/1JEbu4sbfwNnjetAaaYGmU,https://api.spotify.com/v1/audio-analysis/1JEbu4sbfwNnjetAaaYGmU,309213,3,The Serpentine Offering,Dimmu Borgir,black metal
0.173,0.949,10,-6.775,1,0.103,0.000346,0.0105,0.164,0.0744,118.806,audio_features,4aV1X57FDAHeOpRk6vdQWz,spotify:track:4aV1X57FDAHeOpRk6vdQWz,https://api.spotify.com/v1/tracks/4aV1X57FDAHeOpRk6vdQWz,https://api.spotify.com/v1/audio-analysis/4aV1X57FDAHeOpRk6vdQWz,223657,4,Shining Star,Final Maze,Unknown
0.194,0.998,1,-8.982,1,0.0947,0.0218,0.291,0.126,0.0373,128.4,audio_features,0Om0TUhnGC4rhB3ppHrYL9,spotify:track:0Om0TUhnGC4rhB3ppHrYL9,https://api.spotify.com/v1/tracks/0Om0TUhnGC4rhB3ppHrYL9,https://api.spotify.com/v1/audio-analysis/0Om0TUhnGC4rhB3ppHrYL9,290413,4,Possessed by Satan,Gorgoroth,black metal
0.325,0.98,4,-6.586,0,0.107,0.0,0.909,0.316,0.0378,112.553,audio_features,5sVMgx2hPkNvhXI7rqIBy1,spotify:track:5sVMgx2hPkNvhXI7rqIBy1,https://api.spotify.com/v1/tracks/5sVMgx2hPkNvhXI7rqIBy1,https://api.spotify.com/v1/audio-analysis/5sVMgx2hPkNvhXI7rqIBy1,265808,3,Northern Chaos Gods,Immortal,black metal
0.483,0.961,4,-3.314,1,0.0683,0.000842,1.46e-05,0.347,0.177,98.526,audio_features,6pXKSo89ne9mbPInCWk8dw,spotify:track:6pXKSo89ne9mbPInCWk8dw,https://api.spotify.com/v1/tracks/6pXKSo89ne9mbPInCWk8dw,https://api.spotify.com/v1/audio-analysis/6pXKSo89ne9mbPInCWk8dw,183107,4,Götterdämmerung,Zeal & Ardor,avant-garde metal
0.629,0.914,2,-5.199,1,0.0461,2.79e-05,0.708,0.325,0.322,119.904,audio_features,0ceibOL5IiWDOeBv2PYUGS,spotify:track:0ceibOL5IiWDOeBv2PYUGS,https://api.spotify.com/v1/tracks/0ceibOL5IiWDOeBv2PYUGS,https://api.spotify.com/v1/audio-analysis/0ceibOL5IiWDOeBv2PYUGS,230000,4,Black Crow on a Tombstone,Satyricon,black 'n' roll
0.387,0.674,8,-6.267,0,0.0399,0.00806,0.953,0.0814,0.156,119.935,audio_features,3Sxca4xkCDhugsY0vxxlB2,spotify:track:3Sxca4xkCDhugsY0vxxlB2,https://api.spotify.com/v1/tracks/3Sxca4xkCDhugsY0vxxlB2,https://api.spotify.com/v1/audio-analysis/3Sxca4xkCDhugsY0vxxlB2,396000,4,Farewell,Lunedi,depressive black metal
0.461,0.977,5,-3.683,0,0.0935,4.29e-06,0.00512,0.0471,0.165,107.5,audio_features,6WT5G6FSbgQKafiCtSjqcm,spotify:track:6WT5G6FSbgQKafiCtSjqcm,https://api.spotify.com/v1/tracks/6WT5G6FSbgQKafiCtSjqcm,https://api.spotify.com/v1/audio-analysis/6WT5G6FSbgQKafiCtSjqcm,201613,4,Unrestrained,Whispered,finnish death metal
0.259,0.883,9,-4.078,1,0.0639,1.15e-06,0.147,0.106,0.205,98.775,audio_features,3lEotMZYD7giSk9EWcFl4s,spotify:track:3lEotMZYD7giSk9EWcFl4s,https://api.spotify.com/v1/tracks/3lEotMZYD7giSk9EWcFl4s,https://api.spotify.com/v1/audio-analysis/3lEotMZYD7giSk9EWcFl4s,298387,4,Chapel of Shadows,Ragnarok,black metal
0.391,0.826,6,-5.338,1,0.15,0.126,0.322,0.0868,0.0396,124.978,audio_features,5xhEJiUKOeeh5T3OZUY35F,spotify:track:5xhEJiUKOeeh5T3OZUY35F,https://api.spotify.com/v1/tracks/5xhEJiUKOeeh5T3OZUY35F,https://api.spotify.com/v1/audio-analysis/5xhEJiUKOeeh5T3OZUY35F,397440,4,Father,Lunedi,depressive black metal
0.462,0.968,0,-5.117,1,0.156,1.24e-05,0.603,0.0631,0.0418,124.945,audio_features,3pLd1F8k6ozsPLRutH87iy,spotify:track:3pLd1F8k6ozsPLRutH87iy,https://api.spotify.com/v1/tracks/3pLd1F8k6ozsPLRutH87iy,https://api.spotify.com/v1/audio-analysis/3pLd1F8k6ozsPLRutH87iy,273715,4,Conjuring the Dead,Belphegor,austrian black metal
0.439,0.92,11,-4.788,0,0.0563,0.00211,7.09e-06,0.0872,0.158,105.043,audio_features,5W8SJMeuQhQzKNIN3UOn7O,spotify:track:5W8SJMeuQhQzKNIN3UOn7O,https://api.spotify.com/v1/tracks/5W8SJMeuQhQzKNIN3UOn7O,https://api.spotify.com/v1/audio-analysis/5W8SJMeuQhQzKNIN3UOn7O,272267,4,There's No Place Like Home,Carach Angren,black metal
0.197,0.902,2,-6.783,1,0.0809,1.05e-06,0.895,0.246,0.0352,169.805,audio_features,2ykY8JM0retDYIOjXiXkQX,spotify:track:2ykY8JM0retDYIOjXiXkQX,https://api.spotify.com/v1/tracks/2ykY8JM0retDYIOjXiXkQX,https://api.spotify.com/v1/audio-analysis/2ykY8JM0retDYIOjXiXkQX,400983,4,Diabolic Immanence,Spectral Wound,atmospheric black metal
0.421,0.999,4,-5.51,1,0.106,2.91e-05,0.167,0.0877,0.0271,114.076,audio_features,6YGDbl5MJmMSUP33UbGoAo,spotify:track:6YGDbl5MJmMSUP33UbGoAo,https://api.spotify.com/v1/tracks/6YGDbl5MJmMSUP33UbGoAo,https://api.spotify.com/v1/audio-analysis/6YGDbl5MJmMSUP33UbGoAo,320435,4,Unchain My Soul,Dark Funeral,black metal
0.177,0.999,11,-5.327,1,0.129,2.42e-05,0.0188,0.372,0.0344,120.791,audio_features,6rn5t8IXgkvHgocYFnUCLO,spotify:track:6rn5t8IXgkvHgocYFnUCLO,https://api.spotify.com/v1/tracks/6rn5t8IXgkvHgocYFnUCLO,https://api.spotify.com/v1/audio-analysis/6rn5t8IXgkvHgocYFnUCLO,297973,4,A Blaze in the Northern Sky - Studio,Darkthrone,black 'n' roll
0.454,0.969,1,-4.897,0,0.0748,2.18e-05,0.171,0.0709,0.386,140.172,audio_features,3c272JQ5S83nlQ8rjrK5Ur,spotify:track:3c272JQ5S83nlQ8rjrK5Ur,https://api.spotify.com/v1/tracks/3c272JQ5S83nlQ8rjrK5Ur,https://api.spotify.com/v1/audio-analysis/3c272JQ5S83nlQ8rjrK5Ur,279149,3,Interdimensional Summit,Dimmu Borgir,black metal
0.218,0.974,11,-2.806,0,0.106,7.44e-06,0.903,0.42,0.0652,122.522,audio_features,2nJ4zpVXT2Of40lt46PgH3,spotify:track:2nJ4zpVXT2Of40lt46PgH3,https://api.spotify.com/v1/tracks/2nJ4zpVXT2Of40lt46PgH3,https://api.spotify.com/v1/audio-analysis/2nJ4zpVXT2Of40lt46PgH3,376053,3,The World Beyond,Abigail Williams,blackened deathcore
0.436,0.973,4,-3.997,0,0.152,2.01e-05,0.728,0.34,0.0457,120.01,audio_features,45lEVE4nGrruc493Ho5fYi,spotify:track:45lEVE4nGrruc493Ho5fYi,https://api.spotify.com/v1/tracks/45lEVE4nGrruc493Ho5fYi,https://api.spotify.com/v1/audio-analysis/45lEVE4nGrruc493Ho5fYi,251561,4,The Darkest Gate,Vale Of Pnath,brutal death metal
0.0852,0.976,11,-4.558,0,0.108,1.25e-05,0.932,0.414,0.113,169.95,audio_features,4CXj7kZvEOgNycHNGsZ77E,spotify:track:4CXj7kZvEOgNycHNGsZ77E,https://api.spotify.com/v1/tracks/4CXj7kZvEOgNycHNGsZ77E,https://api.spotify.com/v1/audio-analysis/4CXj7kZvEOgNycHNGsZ77E,224412,4,Full Moon Sickness,Stake Driver,occult black metal
