danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.764,0.453,6,-9.589,0,0.0516,0.786,0.0,0.548,0.591,110.993,audio_features,2u1LLm7B1yUggZfMyaZjk9,spotify:track:2u1LLm7B1yUggZfMyaZjk9,https://api.spotify.com/v1/tracks/2u1LLm7B1yUggZfMyaZjk9,https://api.spotify.com/v1/audio-analysis/2u1LLm7B1yUggZfMyaZjk9,313825,4
0.691,0.437,6,-10.448,0,0.0608,0.381,0.0136,0.101,0.269,75.603,audio_features,68VCmJEV8PFoOPGE1ALxtM,spotify:track:68VCmJEV8PFoOPGE1ALxtM,https://api.spotify.com/v1/tracks/68VCmJEV8PFoOPGE1ALxtM,https://api.spotify.com/v1/audio-analysis/68VCmJEV8PFoOPGE1ALxtM,336529,4
0.563,0.656,2,-6.948,1,0.298,0.0682,0.0,0.0539,0.595,93.79,audio_features,4zQPxnVY0paKH5FSQgUPEv,spotify:track:4zQPxnVY0paKH5FSQgUPEv,https://api.spotify.com/v1/tracks/4zQPxnVY0paKH5FSQgUPEv,https://api.spotify.com/v1/audio-analysis/4zQPxnVY0paKH5FSQgUPEv,187342,4
0.732,0.756,8,-5.969,0,0.108,0.255,0.00357,0.0923,0.861,135.132,audio_features,6UuUNiV7iYcUEoODAExbYS,spotify:track:6UuUNiV7iYcUEoODAExbYS,https://api.spotify.com/v1/tracks/6UuUNiV7iYcUEoODAExbYS,https://api.spotify.com/v1/audio-analysis/6UuUNiV7iYcUEoODAExbYS,180574,4
0.582,0.503,0,-8.658,0,0.257,0.519,1.21e-05,0.116,0.538,126.586,audio_features,3EtXiDhRO8psTWs2uY8nyA,spotify:track:3EtXiDhRO8psTWs2uY8nyA,https://api.spotify.com/v1/tracks/3EtXiDhRO8psTWs2uY8nyA,https://api.spotify.com/v1/audio-analysis/3EtXiDhRO8psTWs2uY8nyA,236526,5
0.806,0.479,5,-13.907,1,0.358,0.841,0.00235,0.101,0.3,113.978,audio_features,5bL7lLuBr3is5XQkkq0aDJ,spotify:track:5bL7lLuBr3is5XQkkq0aDJ,https://api.spotify.com/v1/tracks/5bL7lLuBr3is5XQkkq0aDJ,https://api.spotify.com/v1/audio-analysis/5bL7lLuBr3is5XQkkq0aDJ,206316,4
0.59,0.422,1,-10.918,0,0.184,0.764,0.0,0.161,0.536,106.061,audio_features,6XaA1fw4pejU2lNPPMBjCO,spotify:track:6XaA1fw4pejU2lNPPMBjCO,https://api.spotify.com/v1/tracks/6XaA1fw4pejU2lNPPMBjCO,https://api.spotify.com/v1/audio-analysis/6XaA1fw4pejU2lNPPMBjCO,192453,4
0.812,0.523,2,-9.29,1,0.39,0.513,3.65e-06,0.103,0.0442,94.872,audio_features,7IrkYmj0PeJ887iBKanf17,spotify:track:7IrkYmj0PeJ887iBKanf17,https://api.spotify.com/v1/tracks/7IrkYmj0PeJ887iBKanf17,https://api.spotify.com/v1/audio-analysis/7IrkYmj0PeJ887iBKanf17,274966,4
0.666,0.413,1,-5.955,0,0.239,0.605,0.000896,0.111,0.805,85.292,audio_features,5iZdN7FwGMBBaYsPP5DO8l,spotify:track:5iZdN7FwGMBBaYsPP5DO8l,https://api.spotify.com/v1/tracks/5iZdN7FwGMBBaYsPP5DO8l,https://api.spotify.com/v1/audio-analysis/5iZdN7FwGMBBaYsPP5DO8l,182000,4
0.712,0.632,4,-4.761,0,0.137,0.314,0.0,0.102,0.381,140.072,audio_features,3tDch5qsTummG1elCD2hjn,spotify:track:3tDch5qsTummG1elCD2hjn,https://api.spotify.com/v1/tracks/3tDch5qsTummG1elCD2hjn,https://api.spotify.com/v1/audio-analysis/3tDch5qsTummG1elCD2hjn,217715,4
0.793,0.685,9,-5.182,0,0.169,0.0886,0.0,0.12,0.189,138.036,audio_features,2DFM9kky0Jp7C4VSPspR2i,spotify:track:2DFM9kky0Jp7C4VSPspR2i,https://api.spotify.com/v1/tracks/2DFM9kky0Jp7C4VSPspR2i,https://api.spotify.com/v1/audio-analysis/2DFM9kky0Jp7C4VSPspR2i,209882,4
0.871,0.646,11,-5.384,1,0.191,0.199,0.000756,0.056,0.812,124.984,audio_features,2JfAp9d5Y1S4tfQTfgY6qJ,spotify:track:2JfAp9d5Y1S4tfQTfgY6qJ,https://api.spotify.com/v1/tracks/2JfAp9d5Y1S4tfQTfgY6qJ,https://api.spotify.com/v1/audio-analysis/2JfAp9d5Y1S4tfQTfgY6qJ,207720,4
0.799,0.624,1,-8.845,0,0.0596,0.729,0.0202,0.118,0.107,117.049,audio_features,3POu1ffLnehBhpNGuaaOG3,spotify:track:3POu1ffLnehBhpNGuaaOG3,https://api.spotify.com/v1/tracks/3POu1ffLnehBhpNGuaaOG3,https://api.spotify.com/v1/audio-analysis/3POu1ffLnehBhpNGuaaOG3,147821,4
0.649,0.581,10,-6.306,0,0.314,0.0196,0.0,0.282,0.301,75.162,audio_features,0sv8lIxCnWR1HCsrPBZqIA,spotify:track:0sv8lIxCnWR1HCsrPBZqIA,https://api.spotify.com/v1/tracks/0sv8lIxCnWR1HCsrPBZqIA,https://api.spotify.com/v1/audio-analysis/0sv8lIxCnWR1HCsrPBZqIA,297653,4
0.763,0.784,4,-4.586,0,0.311,0.488,2.77e-05,0.367,0.871,90.439,audio_features,6Esm2XoX3JwEkCQLybx03R,spotify:track:6Esm2XoX3JwEkCQLybx03R,https://api.spotify.com/v1/tracks/6Esm2XoX3JwEkCQLybx03R,https://api.spotify.com/v1/audio-analysis/6Esm2XoX3JwEkCQLybx03R,304600,4
0.795,0.553,4,-9.53,0,0.0405,0.649,0.00466,0.123,0.179,114.996,audio_features,0eyTM1AjoPMdzfwCBfLIpO,spotify:track:0eyTM1AjoPMdzfwCBfLIpO,https://api.spotify.com/v1/tracks/0eyTM1AjoPMdzfwCBfLIpO,https://api.spotify.com/v1/audio-analysis/0eyTM1AjoPMdzfwCBfLIpO,219130,4
0.655,0.586,2,-9.859,0,0.164,0.607,0.0,0.207,0.638,97.364,audio_features,1wxLvOhDguWTLAJN0HW87J,spotify:track:1wxLvOhDguWTLAJN0HW87J,https://api.spotify.com/v1/tracks/1wxLvOhDguWTLAJN0HW87J,https://api.spotify.com/v1/audio-analysis/1wxLvOhDguWTLAJN0HW87J,153859,4
0.688,0.484,3,-8.58,0,0.229,0.858,0.0,0.219,0.572,99.663,audio_features,1MlS996c4ea12zlMhqmW56,spotify:track:1MlS996c4ea12zlMhqmW56,https://api.spotify.com/v1/tracks/1MlS996c4ea12zlMhqmW56,https://api.spotify.com/v1/audio-analysis/1MlS996c4ea12zlMhqmW56,207659,4
0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,audio_features,2GxrNKugF82CnoRFbQfzPf,spotify:track:2GxrNKugF82CnoRFbQfzPf,https://api.spotify.com/v1/tracks/2GxrNKugF82CnoRFbQfzPf,https://api.spotify.com/v1/audio-analysis/2GxrNKugF82CnoRFbQfzPf,142515,4
0.586,0.848,0,-3.096,1,0.404,0.0158,0.0,0.144,0.473,150.003,audio_features,0qMZXgcLfkl5RI3q50KHMH,spotify:track:0qMZXgcLfkl5RI3q50KHMH,https://api.spotify.com/v1/tracks/0qMZXgcLfkl5RI3q50KHMH,https://api.spotify.com/v1/audio-analysis/0qMZXgcLfkl5RI3q50KHMH,137610,4
0.453,0.788,9,-5.107,1,0.0649,0.00871,3.12e-05,0.141,0.266,171.869,audio_features,0vk4PPSvobFbKhnAPro0ju,spotify:track:0vk4PPSvobFbKhnAPro0ju,https://api.spotify.com/v1/tracks/0vk4PPSvobFbKhnAPro0ju,https://api.spotify.com/v1/audio-analysis/0vk4PPSvobFbKhnAPro0ju,164693,4
0.47,0.869,8,-6.803,1,0.0488,0.000384,0.0512,0.17,0.13,81.009,audio_features,2olEwF2igUG4f2eooVChni,spotify:track:2olEwF2igUG4f2eooVChni,https://api.spotify.com/v1/tracks/2olEwF2igUG4f2eooVChni,https://api.spotify.com/v1/audio-analysis/2olEwF2igUG4f2eooVChni,181130,4
0.73,0.603,7,-4.407,0,0.0537,0.208,4.01e-05,0.106,0.301,82.486,audio_features,0d6TITFrIBX5OIfvoMqPaB,spotify:track:0d6TITFrIBX5OIfvoMqPaB,https://api.spotify.com/v1/tracks/0d6TITFrIBX5OIfvoMqPaB,https://api.spotify.com/v1/audio-analysis/0d6TITFrIBX5OIfvoMqPaB,235661,4
0.783,0.524,5,-6.455,0,0.0554,0.241,0.0,0.271,0.839,117.496,audio_features,1VauUM5CBX7nkLcgafQL2B,spotify:track:1VauUM5CBX7nkLcgafQL2B,https://api.spotify.com/v1/tracks/1VauUM5CBX7nkLcgafQL2B,https://api.spotify.com/v1/audio-analysis/1VauUM5CBX7nkLcgafQL2B,164896,4
0.811,0.681,6,-4.715,0,0.0712,0.673,0.0,0.636,0.468,134.062,audio_features,01vHGJRvJ6EZW9KO8NtZpi,spotify:track:01vHGJRvJ6EZW9KO8NtZpi,https://api.spotify.com/v1/tracks/01vHGJRvJ6EZW9KO8NtZpi,https://api.spotify.com/v1/audio-analysis/01vHGJRvJ6EZW9KO8NtZpi,306373,4
0.629,0.727,4,-4.387,0,0.0499,0.0647,0.0,0.138,0.132,149.978,audio_features,5oI9blwsXC8AkTWw6wASY8,spotify:track:5oI9blwsXC8AkTWw6wASY8,https://api.spotify.com/v1/tracks/5oI9blwsXC8AkTWw6wASY8,https://api.spotify.com/v1/audio-analysis/5oI9blwsXC8AkTWw6wASY8,230400,4
0.752,0.748,6,-3.755,1,0.0895,0.289,0.0,0.105,0.497,115.01,audio_features,2sA4woGW5KgEgGXXxOKPAZ,spotify:track:2sA4woGW5KgEgGXXxOKPAZ,https://api.spotify.com/v1/tracks/2sA4woGW5KgEgGXXxOKPAZ,https://api.spotify.com/v1/audio-analysis/2sA4woGW5KgEgGXXxOKPAZ,295304,4
0.865,0.717,2,-4.786,1,0.262,0.135,0.0,0.061,0.517,132.945,audio_features,22iDsC1ErEwDxyGDWzdkgJ,spotify:track:22iDsC1ErEwDxyGDWzdkgJ,https://api.spotify.com/v1/tracks/22iDsC1ErEwDxyGDWzdkgJ,https://api.spotify.com/v1/audio-analysis/22iDsC1ErEwDxyGDWzdkgJ,200693,4
0.681,0.607,1,-5.815,1,0.259,0.0501,1.54e-05,0.449,0.225,73.562,audio_features,57ELn9TPDIhrpl0dasS465,spotify:track:57ELn9TPDIhrpl0dasS465,https://api.spotify.com/v1/tracks/57ELn9TPDIhrpl0dasS465,https://api.spotify.com/v1/audio-analysis/57ELn9TPDIhrpl0dasS465,222053,4
0.777,0.617,4,-6.77,0,0.235,0.114,0.0,0.0837,0.801,145.908,audio_features,27x579ayIvantoVe6PP97U,spotify:track:27x579ayIvantoVe6PP97U,https://api.spotify.com/v1/tracks/27x579ayIvantoVe6PP97U,https://api.spotify.com/v1/audio-analysis/27x579ayIvantoVe6PP97U,180822,4
0.843,0.785,10,-2.893,0,0.344,0.0472,0.0,0.0506,0.43,139.956,audio_features,422Avi2VjqZKCVzstKmqog,spotify:track:422Avi2VjqZKCVzstKmqog,https://api.spotify.com/v1/tracks/422Avi2VjqZKCVzstKmqog,https://api.spotify.com/v1/audio-analysis/422Avi2VjqZKCVzstKmqog,217250,4
0.712,0.583,0,-9.014,1,0.261,0.02,0.0,0.354,0.512,79.995,audio_features,3pEP9sPglz2hVxA8BUsB7S,spotify:track:3pEP9sPglz2hVxA8BUsB7S,https://api.spotify.com/v1/tracks/3pEP9sPglz2hVxA8BUsB7S,https://api.spotify.com/v1/audio-analysis/3pEP9sPglz2hVxA8BUsB7S,168179,4
0.711,0.718,1,-5.671,1,0.0994,0.379,0.0,0.119,0.689,159.953,audio_features,0p0cOpBujR114Wirv5AM7W,spotify:track:0p0cOpBujR114Wirv5AM7W,https://api.spotify.com/v1/tracks/0p0cOpBujR114Wirv5AM7W,https://api.spotify.com/v1/audio-analysis/0p0cOpBujR114Wirv5AM7W,173991,4
0.464,0.615,1,-5.943,0,0.164,0.594,0.0,0.135,0.486,70.047,audio_features,54FV2rMVwLusAVnzROB0c1,spotify:track:54FV2rMVwLusAVnzROB0c1,https://api.spotify.com/v1/tracks/54FV2rMVwLusAVnzROB0c1,https://api.spotify.com/v1/audio-analysis/54FV2rMVwLusAVnzROB0c1,163636,4
0.759,0.727,1,-5.617,1,0.111,0.000151,0.0015,0.0588,0.376,139.995,audio_features,0XOMoQbYxYPVLxwK4VDmNA,spotify:track:0XOMoQbYxYPVLxwK4VDmNA,https://api.spotify.com/v1/tracks/0XOMoQbYxYPVLxwK4VDmNA,https://api.spotify.com/v1/audio-analysis/0XOMoQbYxYPVLxwK4VDmNA,169187,4
0.853,0.637,3,-5.924,0,0.331,0.129,0.0,0.267,0.496,86.048,audio_features,1rlIrbWboTRGeKfHhgbJRZ,spotify:track:1rlIrbWboTRGeKfHhgbJRZ,https://api.spotify.com/v1/tracks/1rlIrbWboTRGeKfHhgbJRZ,https://api.spotify.com/v1/audio-analysis/1rlIrbWboTRGeKfHhgbJRZ,156195,4
0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.103,0.257,94.053,audio_features,1WIZiOuNO3woKfdlSK2gNn,spotify:track:1WIZiOuNO3woKfdlSK2gNn,https://api.spotify.com/v1/tracks/1WIZiOuNO3woKfdlSK2gNn,https://api.spotify.com/v1/audio-analysis/1WIZiOuNO3woKfdlSK2gNn,169345,4
0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,audio_features,7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,182707,4
0.594,0.811,1,-5.746,1,0.159,0.189,0.0,0.339,0.311,148.144,audio_features,3w0w2T288dec0mgeZZqoNN,spotify:track:3w0w2T288dec0mgeZZqoNN,https://api.spotify.com/v1/tracks/3w0w2T288dec0mgeZZqoNN,https://api.spotify.com/v1/audio-analysis/3w0w2T288dec0mgeZZqoNN,264324,4
0.624,0.74,2,-8.445,1,0.0481,0.00529,0.000224,0.5,0.246,172.089,audio_features,52eIcoLUM25zbQupAZYoFh,spotify:track:52eIcoLUM25zbQupAZYoFh,https://api.spotify.com/v1/tracks/52eIcoLUM25zbQupAZYoFh,https://api.spotify.com/v1/audio-analysis/52eIcoLUM25zbQupAZYoFh,270698,4
0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,audio_features,4xhsWYTOGcal8zt0J161CU,spotify:track:4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,138411,4
0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099,audio_features,0trHOzAhNpGCsGBEu7dOJo,spotify:track:0trHOzAhNpGCsGBEu7dOJo,https://api.spotify.com/v1/tracks/0trHOzAhNpGCsGBEu7dOJo,https://api.spotify.com/v1/audio-analysis/0trHOzAhNpGCsGBEu7dOJo,293973,4
0.672,0.704,1,-10.066,0,0.312,0.173,0.0,0.139,0.811,99.232,audio_features,5mqPg2dyqb1gBNyg9ycGcT,spotify:track:5mqPg2dyqb1gBNyg9ycGcT,https://api.spotify.com/v1/tracks/5mqPg2dyqb1gBNyg9ycGcT,https://api.spotify.com/v1/audio-analysis/5mqPg2dyqb1gBNyg9ycGcT,219707,4
0.826,0.318,2,-11.647,0,0.078,0.363,0.0,0.302,0.443,143.976,audio_features,5G3ZjUMOlOpChRHpdlGALj,spotify:track:5G3ZjUMOlOpChRHpdlGALj,https://api.spotify.com/v1/tracks/5G3ZjUMOlOpChRHpdlGALj,https://api.spotify.com/v1/audio-analysis/5G3ZjUMOlOpChRHpdlGALj,282697,4
0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,audio_features,5SsR3wtCOafDmZgvIdRhSm,spotify:track:5SsR3wtCOafDmZgvIdRhSm,https://api.spotify.com/v1/tracks/5SsR3wtCOafDmZgvIdRhSm,https://api.spotify.com/v1/audio-analysis/5SsR3wtCOafDmZgvIdRhSm,216013,4
0.872,0.723,1,-5.968,1,0.247,0.0293,0.0,0.327,0.843,93.279,audio_features,4VQNCzfZ3MdHEwwErNXpBo,spotify:track:4VQNCzfZ3MdHEwwErNXpBo,https://api.spotify.com/v1/tracks/4VQNCzfZ3MdHEwwErNXpBo,https://api.spotify.com/v1/audio-analysis/4VQNCzfZ3MdHEwwErNXpBo,307773,4
0.614,0.543,5,-7.178,1,0.374,0.00776,3.28e-05,0.383,0.485,178.422,audio_features,1AHfovSnGPVYKaahRtA0U6,spotify:track:1AHfovSnGPVYKaahRtA0U6,https://api.spotify.com/v1/tracks/1AHfovSnGPVYKaahRtA0U6,https://api.spotify.com/v1/audio-analysis/1AHfovSnGPVYKaahRtA0U6,234093,4
0.704,0.873,11,-4.057,0,0.144,0.121,5.12e-06,0.24,0.742,154.914,audio_features,19FsxX4RthRMZGfXkImdCb,spotify:track:19FsxX4RthRMZGfXkImdCb,https://api.spotify.com/v1/tracks/19FsxX4RthRMZGfXkImdCb,https://api.spotify.com/v1/audio-analysis/19FsxX4RthRMZGfXkImdCb,366880,4
0.479,0.549,11,-10.551,0,0.373,0.57,0.0235,0.127,0.576,180.985,audio_features,119c93MHjrDLJTApCVGpvx,spotify:track:119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/tracks/119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/audio-analysis/119c93MHjrDLJTApCVGpvx,252187,4
0.82,0.809,4,-6.759,0,0.251,0.443,0.00175,0.0613,0.737,83.011,audio_features,7gKgd0P3dAAePiSQQBqrlf,spotify:track:7gKgd0P3dAAePiSQQBqrlf,https://api.spotify.com/v1/tracks/7gKgd0P3dAAePiSQQBqrlf,https://api.spotify.com/v1/audio-analysis/7gKgd0P3dAAePiSQQBqrlf,231240,4
0.862,0.648,4,-7.401,0,0.251,0.0455,0.0,0.0332,0.637,98.012,audio_features,4PmMVdIFpJTB9WQbmILf4p,spotify:track:4PmMVdIFpJTB9WQbmILf4p,https://api.spotify.com/v1/tracks/4PmMVdIFpJTB9WQbmILf4p,https://api.spotify.com/v1/audio-analysis/4PmMVdIFpJTB9WQbmILf4p,235533,4
0.835,0.718,1,-6.405,1,0.232,0.0424,0.0,0.258,0.507,94.387,audio_features,3UYuDTslR35thjQzaVwRMe,spotify:track:3UYuDTslR35thjQzaVwRMe,https://api.spotify.com/v1/tracks/3UYuDTslR35thjQzaVwRMe,https://api.spotify.com/v1/audio-analysis/3UYuDTslR35thjQzaVwRMe,244253,4
0.78,0.575,9,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492,audio_features,2g8HN35AnVGIk7B8yMucww,spotify:track:2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/tracks/2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/audio-analysis/2g8HN35AnVGIk7B8yMucww,252747,4
0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,audio_features,6HZILIRieu8S0iqY8kIKhj,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,185947,4
0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,audio_features,2JvzF1RMd7lE3KmFlsyZD8,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,213594,4
0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,audio_features,33ZXjLCpiINn8eQIDYEPTD,spotify:track:33ZXjLCpiINn8eQIDYEPTD,https://api.spotify.com/v1/tracks/33ZXjLCpiINn8eQIDYEPTD,https://api.spotify.com/v1/audio-analysis/33ZXjLCpiINn8eQIDYEPTD,325507,4
0.879,0.564,10,-7.682,0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,audio_features,5PQmSHzWnlgG4EBuIqjac2,spotify:track:5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/tracks/5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/audio-analysis/5PQmSHzWnlgG4EBuIqjac2,282373,4
0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,audio_features,4INDiWSKvqSKDEu7mh8HFz,spotify:track:4INDiWSKvqSKDEu7mh8HFz,https://api.spotify.com/v1/tracks/4INDiWSKvqSKDEu7mh8HFz,https://api.spotify.com/v1/audio-analysis/4INDiWSKvqSKDEu7mh8HFz,257400,4
0.844,0.491,10,-8.807,0,0.17,0.272,0.0,0.111,0.196,91.935,audio_features,6t2eIONH4Sax3R21QWiKNp,spotify:track:6t2eIONH4Sax3R21QWiKNp,https://api.spotify.com/v1/tracks/6t2eIONH4Sax3R21QWiKNp,https://api.spotify.com/v1/audio-analysis/6t2eIONH4Sax3R21QWiKNp,337640,4
0.851,0.684,7,-5.128,1,0.126,0.022,0.00391,0.356,0.578,93.031,audio_features,1QkDbaPjLHycyBsJzOHexj,spotify:track:1QkDbaPjLHycyBsJzOHexj,https://api.spotify.com/v1/tracks/1QkDbaPjLHycyBsJzOHexj,https://api.spotify.com/v1/audio-analysis/1QkDbaPjLHycyBsJzOHexj,183093,4
0.734,0.735,7,-6.201,1,0.065,0.000813,3.25e-05,0.559,0.729,96.806,audio_features,0eO8MW9YSTK3CjdaTYKlhF,spotify:track:0eO8MW9YSTK3CjdaTYKlhF,https://api.spotify.com/v1/tracks/0eO8MW9YSTK3CjdaTYKlhF,https://api.spotify.com/v1/audio-analysis/0eO8MW9YSTK3CjdaTYKlhF,246200,4
0.708,0.832,1,-4.964,1,0.318,0.02,2.8e-06,0.189,0.618,92.428,audio_features,6DPrhGVJ1WTZvM9fKptnGe,spotify:track:6DPrhGVJ1WTZvM9fKptnGe,https://api.spotify.com/v1/tracks/6DPrhGVJ1WTZvM9fKptnGe,https://api.spotify.com/v1/audio-analysis/6DPrhGVJ1WTZvM9fKptnGe,252600,4
0.889,0.818,9,-4.639,1,0.253,0.47,0.0,0.179,0.782,96.063,audio_features,5ByAIlEEnxYdvpnezg7HTX,spotify:track:5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/tracks/5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX,302760,4
0.646,0.784,1,-7.471,0,0.108,0.0166,0.0,0.0721,0.179,127.839,audio_features,78JKJfKsqgeBDBF58gv1SF,spotify:track:78JKJfKsqgeBDBF58gv1SF,https://api.spotify.com/v1/tracks/78JKJfKsqgeBDBF58gv1SF,https://api.spotify.com/v1/audio-analysis/78JKJfKsqgeBDBF58gv1SF,197132,4
0.734,0.663,10,-6.279,1,0.309,0.341,0.0,0.649,0.845,166.846,audio_features,1qNUhmx3rGjiMRThz7Eruv,spotify:track:1qNUhmx3rGjiMRThz7Eruv,https://api.spotify.com/v1/tracks/1qNUhmx3rGjiMRThz7Eruv,https://api.spotify.com/v1/audio-analysis/1qNUhmx3rGjiMRThz7Eruv,219573,4
0.889,0.4,4,-10.586,0,0.26,0.322,1.32e-05,0.331,0.336,128.073,audio_features,0Thqjtu54vKMP06pwZkAWp,spotify:track:0Thqjtu54vKMP06pwZkAWp,https://api.spotify.com/v1/tracks/0Thqjtu54vKMP06pwZkAWp,https://api.spotify.com/v1/audio-analysis/0Thqjtu54vKMP06pwZkAWp,301064,4
0.665,0.566,3,-9.209,0,0.443,0.484,0.0,0.16,0.755,173.804,audio_features,2Ja3UauMDeQnq4sI8a64Ys,spotify:track:2Ja3UauMDeQnq4sI8a64Ys,https://api.spotify.com/v1/tracks/2Ja3UauMDeQnq4sI8a64Ys,https://api.spotify.com/v1/audio-analysis/2Ja3UauMDeQnq4sI8a64Ys,259800,4
0.692,0.408,7,-8.02,0,0.0693,0.559,0.0,0.11,0.329,144.005,audio_features,56i4PuApPOoMOT5R1Wx4ZI,spotify:track:56i4PuApPOoMOT5R1Wx4ZI,https://api.spotify.com/v1/tracks/56i4PuApPOoMOT5R1Wx4ZI,https://api.spotify.com/v1/audio-analysis/56i4PuApPOoMOT5R1Wx4ZI,241343,4
0.721,0.662,7,-8.136,1,0.403,0.0888,0.0,0.178,0.68,94.191,audio_features,1xIxMz1sNQ4b6svH1GuTtF,spotify:track:1xIxMz1sNQ4b6svH1GuTtF,https://api.spotify.com/v1/tracks/1xIxMz1sNQ4b6svH1GuTtF,https://api.spotify.com/v1/audio-analysis/1xIxMz1sNQ4b6svH1GuTtF,285947,4
0.617,0.588,1,-6.302,1,0.464,0.0369,0.0,0.514,0.878,132.164,audio_features,3SShjQBczSt1HMpWA9zbwE,spotify:track:3SShjQBczSt1HMpWA9zbwE,https://api.spotify.com/v1/tracks/3SShjQBczSt1HMpWA9zbwE,https://api.spotify.com/v1/audio-analysis/3SShjQBczSt1HMpWA9zbwE,223173,4
0.547,0.63,10,-8.772,0,0.494,0.0122,0.00225,0.14,0.556,192.736,audio_features,2gABnPYOMsyxThmsOQ4uWK,spotify:track:2gABnPYOMsyxThmsOQ4uWK,https://api.spotify.com/v1/tracks/2gABnPYOMsyxThmsOQ4uWK,https://api.spotify.com/v1/audio-analysis/2gABnPYOMsyxThmsOQ4uWK,257747,3
0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.152,0.357,91.376,audio_features,2CPturRUlpvirYr7VpkXCV,spotify:track:2CPturRUlpvirYr7VpkXCV,https://api.spotify.com/v1/tracks/2CPturRUlpvirYr7VpkXCV,https://api.spotify.com/v1/audio-analysis/2CPturRUlpvirYr7VpkXCV,202107,4
0.875,0.745,1,-5.878,1,0.269,0.0227,2.37e-06,0.287,0.749,95.201,audio_features,30oTS7bm0aH3p7lqjEIu8q,spotify:track:30oTS7bm0aH3p7lqjEIu8q,https://api.spotify.com/v1/tracks/30oTS7bm0aH3p7lqjEIu8q,https://api.spotify.com/v1/audio-analysis/30oTS7bm0aH3p7lqjEIu8q,217440,4
0.72,0.827,11,-5.118,1,0.384,0.434,0.0,0.263,0.75,91.488,audio_features,24HYU0MQmeUQ6YLjl1o2NV,spotify:track:24HYU0MQmeUQ6YLjl1o2NV,https://api.spotify.com/v1/tracks/24HYU0MQmeUQ6YLjl1o2NV,https://api.spotify.com/v1/audio-analysis/24HYU0MQmeUQ6YLjl1o2NV,296072,4
0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,audio_features,7nYvUtkQMx1v80S2FH2s9J,spotify:track:7nYvUtkQMx1v80S2FH2s9J,https://api.spotify.com/v1/tracks/7nYvUtkQMx1v80S2FH2s9J,https://api.spotify.com/v1/audio-analysis/7nYvUtkQMx1v80S2FH2s9J,248867,4
0.934,0.487,9,-9.281,0,0.282,0.265,0.0,0.127,0.924,139.97,audio_features,5XZJEyhLsajMjzImnAqUcH,spotify:track:5XZJEyhLsajMjzImnAqUcH,https://api.spotify.com/v1/tracks/5XZJEyhLsajMjzImnAqUcH,https://api.spotify.com/v1/audio-analysis/5XZJEyhLsajMjzImnAqUcH,280219,4
